Date,Close,High,Low,Open,Volume
2000-05-26,32.726234436035156,32.726234436035156,32.435433993336275,32.592018847097215,74800
2000-05-30,33.93418884277344,33.93418884277344,33.19600279675398,33.19600279675398,57600
2000-05-31,34.05721664428711,34.49341744859817,34.046032008279134,34.046032008279134,36000
2000-06-01,34.82896423339844,34.82896423339844,34.7562640832645,34.7562640832645,7000
2000-06-02,36.64088439941406,36.64088439941406,36.406006935315254,36.406006935315254,29400
2000-06-05,36.50666046142578,36.909307451809156,36.46192190693874,36.55139901591282,48400
2000-06-06,36.864559173583984,37.51326804253661,36.75271281686801,37.08265956918012,151800
2000-06-07,36.9093132019043,36.9093132019043,36.30534262223677,36.64088183316317,131000
2000-06-08,36.819820404052734,37.311944370571055,36.819820404052734,37.311944370571055,91400
2000-06-09,37.468544006347656,37.468544006347656,37.1553740862946,37.17774336629839,41600
2000-06-12,36.35566329956055,37.580381075687875,36.32770170649828,37.580381075687875,85200
2000-06-13,36.819820404052734,36.819820404052734,35.9250495558376,36.26618094171962,168200
2000-06-14,36.64088439941406,37.121823968759244,36.64088439941406,37.121823968759244,43200
2000-06-15,36.685611724853516,36.685611724853516,36.06486433133846,36.41718041954971,26800
2000-06-16,36.48430252075195,36.86458035205347,36.48430252075195,36.84221106785927,30200
2000-06-19,37.40142822265625,37.40142822265625,36.51784185017125,36.685611414567134,59200
2000-06-20,37.64748764038086,37.70341082463573,37.311948534851616,37.45734881391429,47000
2000-06-21,37.84804916381836,37.91519531845553,37.33326197826672,37.33326197826672,66800
2000-06-22,36.70656204223633,37.95995684367854,36.70656204223633,37.95995684367854,139600
2000-06-23,36.46034622192383,37.06466135267395,36.169379677488585,37.06466135267395,235800
2000-06-26,36.907989501953125,36.907989501953125,36.4379665913764,36.605831916582375,93600
2000-06-27,36.3260498046875,37.288477495138245,36.3260498046875,36.96393792510253,112800
2000-06-28,37.243709564208984,37.37800178619532,36.482720306286446,36.482720306286446,170600
2000-06-29,36.66178512573242,37.13180801195976,36.54987491472591,37.064661885355854,212200
2000-06-30,37.014305114746094,37.014305114746094,36.38201237431279,36.68416996708623,1171800
2000-07-03,37.534698486328125,37.534698486328125,36.88561902532424,36.93038312608313,15800
2000-07-05,37.10940933227539,37.33322965394171,36.980712647317254,37.32203863785839,138800
2000-07-06,37.545875549316406,37.545875549316406,36.77369509837666,37.12061675024814,154600
2000-07-07,37.78086853027344,37.926351732552334,37.55145271129518,37.55145271129518,71800
2000-07-10,38.027103424072266,38.161395725746445,37.75851882072391,37.75851882072391,44800
2000-07-11,37.982330322265625,38.17257770455157,37.84803805241672,37.959948277290806,253200
