Date,Close,High,Low,Open,Volume
2004-09-29,19.877967834472656,19.933794901230776,19.87398094741309,19.877967834472656,205800
2004-09-30,20.03746795654297,20.069369133184225,19.93379217472254,19.937779061236785,27900
2004-10-01,20.408309936523438,20.43622270438034,20.037467139416822,20.07734208746047,129800
2004-10-04,20.496047973632812,20.555860428750467,20.492059563945407,20.492059563945407,8100
2004-10-05,20.492053985595703,20.535917353421056,20.47610339345336,20.496042394197385,11900
2004-10-06,20.587757110595703,20.587757110595703,20.531931556265167,20.535918443946375,9300
2004-10-07,20.37640953063965,20.595726316556863,20.37640953063965,20.595726316556863,7900
2004-10-08,20.47610092163086,20.563827646691415,20.436225967220793,20.563827646691415,16400
2004-10-11,20.3963565826416,20.53592048232091,20.376417578859627,20.53592048232091,4500
2004-10-12,20.464143753051758,20.464143753051758,20.336542042319948,20.416293491810425,3600
2004-10-13,20.51598358154297,20.567822254807993,20.51598358154297,20.55585854797301,2500
2004-10-14,20.67548370361328,20.679472112691784,20.515982326517847,20.515982326517847,19200
2004-10-15,20.886821746826172,20.886821746826172,20.767195353911077,20.775169128457584,9800
2004-10-18,20.99846839904785,21.054293935848783,20.850929263055136,20.87485362389451,4000
2004-10-19,20.886821746826172,21.134049828334984,20.886821746826172,21.054298392680884,6200
2004-10-20,20.787141799926758,20.854929560739897,20.59175077434089,20.854929560739897,5500
2004-10-21,20.99846839904785,20.99846839904785,20.74725196231187,20.74725196231187,7400
2004-10-22,20.831003189086914,21.09418195027569,20.831003189086914,20.994493002535506,69900
2004-10-25,20.731311798095703,20.815050139256797,20.65953564249121,20.815050139256797,14000
2004-10-26,20.926692962646484,20.926692962646484,20.743265758229104,20.787129116053226,9000
2004-10-27,21.173927307128906,21.173927307128906,21.030376531215072,21.07822678985302,9100
2004-10-28,21.185894012451172,21.233744277864467,21.12209315152261,21.138042225905366,12800
2004-10-29,21.173927307128906,21.305517419798623,21.126077048490963,21.305517419798623,50200
2004-11-01,21.381284713745117,21.381284713745117,21.20583271637987,21.213808014596374,5400
2004-11-02,21.173927307128906,21.421156939211592,21.173927307128906,21.421156939211592,14100
2004-11-03,21.389253616333008,21.488942532532274,21.35735395413796,21.488942532532274,12800
2004-11-04,21.712247848510742,21.712247848510742,21.373304595837972,21.373304595837972,5200
2004-11-05,21.12607192993164,21.64844232403465,21.094172272279295,21.64844232403465,51900
2004-11-08,21.181913375854492,21.21780146836697,21.0901996996855,21.193877087447365,31600
2004-11-09,21.261653900146484,21.261653900146484,21.150002790395042,21.185890864405476,22300
2004-11-10,21.413177490234375,21.46900303467525,21.23772404069791,21.293551106270787,13600
2004-11-11,21.588624954223633,21.588624954223633,21.413173062101706,21.42513524168475,13600
2004-11-12,22.011306762695312,22.011306762695312,21.608562803559856,21.640463977845787,14900
2004-11-15,22.290451049804688,22.314375425590665,22.11101062574615,22.142910300505033,39900
2004-11-16,22.154870986938477,22.4180497326079,22.154870986938477,22.4180497326079,26000
2004-11-17,21.64047622680664,22.250572079600772,21.564713176691658,22.23063459495289,21500
2004-11-18,21.604581832885742,21.847823029456787,21.42514148122414,21.847823029456787,80200
2004-11-19,21.381284713745117,21.708264334958706,21.381284713745117,21.64047658181734,74800
2004-11-22,21.52882194519043,21.540784130002013,21.33343097351792,21.469007978867815,84200
2004-11-23,21.620546340942383,21.696309417685146,21.441105873779925,21.51288206064491,9100
2004-11-24,21.995359420776367,22.051184962881607,21.831869681268767,21.831869681268767,10600
2004-11-26,21.971439361572266,22.126955368693846,21.95150187998201,22.091067293378455,11800
2004-11-29,21.891687393188477,22.031251272434275,21.788010064778284,22.031251272434275,86900
2004-11-30,22.011306762695312,22.011306762695312,21.819904280374864,21.971430294837898,32800
